pageid,title
2534615,Berhanu Nega
35068705,Sahle-Work Zewde
41957310,Sinknesh Ejigu
42222864,Demeke Mekonnen
44500896,Birhanu Jula
56624029,Abiy Ahmed
57763011,Muferiat Kamil
57765670,Teshome Toga
58371520,Takele Uma Banti
59745785,Aisha Mohammed Mussa
60191698,Tagesse Chafo
60421569,Dagmawit Moges
61113302,Gedu Andargachew
61465267,Ahmed Shide
65728610,Adanech Abebe
66232619,Lia Tadesse
66239490,Ergoge Tesfaye
66359827,Fitsum Assefa
69163820,Gedion Timotheos
69208299,Abraham Belay
