ordinal,item,itemLabel,inception,inceptionPrecision,startTime,startTimePrecision,abolished,abolishedPrecision,endTime,endTimePrecision,replaces,replacesLabel,replacedBy,replacedByLabel,follows,followsLabel,followedBy,followedByLabel
,Q104821637,Council of Ministers of Abiy Ahmed,2018-04-19,11,,,2021-10-06,11,,,,,Q109990211,Second Abiy Ahmed Cabinet,,,,
,Q109990211,Second Abiy Ahmed Cabinet,2021-10-06,11,,,,,,,Q104821637,Council of Ministers of Abiy Ahmed,,,,,,
