id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q3409186,President of Ethiopia,Q115,Q115,,Q3656819,1987-09-10,,,,President of Ethiopia
Q48730631,Vice President of Ethiopia,Q115,,,,,,,,Vice President of Ethiopia
Q1788970,Prime Minister of Ethiopia,Q115,Q115,,Q23540923,1909,,,,Prime Minister of Ethiopia
Q109989349,Deputy Prime Minister of Ethiopia,Q115,Q115,,,,,,,
Q74674019,Minister of Agriculture of Ethiopia,Q115,Q115,,,,,,,
Q109991543,Minister of Culture and Tourism,,Q115,,,,,,,
Q109994070,Minister of Culture and Sport,Q115,Q115,,,,,,,
Q54238011,Minister of Defence of Ethiopia,Q115,Q115,,,,,,,
Q75025327,Minister of Education of Ethiopia,Q115,Q115,,,,,,,
Q109991279,Minister of Finance and Economic Development,,Q115,,,,,,,
Q54245074,Minister of Foreign Affairs of Ethiopia,Q115,Q115,,,,,,,
Q87771423,minister of Health of Ethiopia,Q115,Q115,,,,,,,
Q109993899,Minister of Industry,Q115,Q115,,,,,,,
Q109993978,Minister of Innovation and Technology,Q115,Q115,,,,,,,
Q109990365,Minister of Irrigation and Lowlands,Q115,Q115,,,,,,,
Q54248633,Minister of Justice of Ethiopia,Q115,Q115,,,,,,,
Q109992051,Minister of Labour and Skills Development,Q115,Q115,,,,,,,
Q109991517,Minister of Labor and Social Affairs,,Q115,,,,,,,
Q42509253,Minister of Mines,Q115,Q115,,,,,,,
Q109991790,Minister of Peace (Ethiopia),,Q115,,,,,,,
Q109992339,Minister of Planning and Development,Q115,Q115,,,,,,,
Q109993728,Minister of Revenues,Q115,Q115,,,,,,,
Q109991632,Minister of Science and Higher Education,Q115,Q115,,,,,,,
Q109991209,"Minister of Science and Technology, Ethiopia",,Q115,,,,,,,
Q109994665,Minister of Tourism,Q115,Q115,,,,,,,
Q54281839,Minister of Trade of Ethiopia,Q115,Q115,,,,,,,
Q109989668,Minister of Transport and Communications,,Q115,,,,,,,
Q109990392,Minister of Urban Development and Construction,Q115,Q115,,,,,,,
Q109993563,Minister of Urbanization and Infrastructure,Q115,Q115,,,,,,,
Q109993654,Minister of Water and Energy,Q115,Q115,,,,,,,
Q109992184,Minister of Women and Social Affairs,Q115,Q115,,,,,,,
Q109995099,Speaker of the House of Federation,,,,,,,,,
Q63247126,Speaker of the House of Peoples' Representatives,,,,,,,,,Speaker of the House of Peoples' Representatives
Q109989461,National Security Advisor to the Prime Minister of Ethiopia,Q115,Q115,,,,,,,
Q109995226,Governor of the National Bank of Ethiopia,Q115,,,,,,,,
Q56276769,Chief of General Staff,Q115,,,,,,,,Chief of General Staff (Ethiopia)
Q16146930,Mayor of Addis Ababa,Q115,Q3624,,,1910,,,,Mayor of Addis Ababa
